A GOOD DAY OUT,59,06:58,07:52,09:17,09:36,10:10,12:14,12:47,14:28,16:13,17:39,19:14,20:20,13:22
DAZED + CONFUSED,19,06:18,07:14,08:44,09:03,09:38,11:24,12:01,13:38,15:41,17:00,18:37,19:46,13:28
THE GUIDING LIGHTS,7,06:06,07:06,08:43,09:04,09:43,11:30,12:06,13:50,15:46,17:03,18:35,19:39,13:33
VALHALLA,33,06:32,07:29,08:58,09:16,09:49,11:50,12:22,14:08,16:02,17:17,18:55,20:05,13:33
ENDURANCE ESU B,66,07:04,08:01,09:29,09:49,10:20,12:11,12:45,14:37,16:35,17:57,19:40,20:57,13:53
PETE POSSE,94,07:32,08:30,10:06,10:27,11:10,12:59,13:45,15:28,17:32,19:02,20:42,21:49,14:17
R.V.S.U.,5,06:04,06:59,08:32,08:52,09:38,11:44,12:23,14:17,16:26,17:44,19:16,20:22,14:18
1st HINCHLEY WOOD A,28,06:26,07:26,08:57,09:17,09:54,11:51,12:29,14:23,16:28,17:47,19:33,20:51,14:25
THE PENNINE PATHFINDERS A,21,06:20,07:17,08:50,09:11,09:53,11:41,12:24,14:18,16:27,17:40,19:23,20:45,14:25
ADAM'S FAMILY,36,06:34,07:31,09:06,09:25,10:05,12:05,12:49,14:56,16:57,18:25,19:53,21:01,14:27
THE WATER BOYS,58,06:56,07:54,09:26,09:48,10:26,12:30,13:03,15:06,17:05,18:36,20:06,21:23,14:27
WHERE'S CHRIS,35,06:34,07:31,09:06,09:25,10:05,12:07,12:58,14:59,16:58,18:18,19:53,21:01,14:27
YOU'RE WEAK TOM PENNY,62,07:00,07:53,09:20,09:37,10:09,12:16,12:56,15:05,17:10,18:40,20:26,21:50,14:50
RUN LIKE A BOG DODGER,37,06:36,07:35,09:07,09:27,10:06,12:12,12:48,14:49,16:47,18:42,20:18,21:27,14:51
GEMINI ANCIENTS GO AGAIN (GAGA),34,06:32,07:31,09:12,09:33,10:08,12:17,12:51,15:00,16:55,18:16,20:02,21:26,14:54
27th NORWICH SCOUTS B,2,06:00,06:55,08:41,09:04,09:36,12:12,12:48,14:56,17:00,18:15,19:53,21:02,15:02
NEWARK STRIDERS,38,06:36,07:37,09:16,09:39,10:22,12:40,13:20,15:31,17:30,18:58,20:37,21:44,15:08
OLD MOUNTAIN GOATS,73,07:12,08:12,09:45,10:06,10:42,12:51,13:29,15:31,17:30,19:02,20:57,22:25,15:13
FOLLOW THE MAP,14,06:12,07:07,08:35,08:55,09:33,11:26,12:06,14:00,16:26,18:07,19:56,21:29,15:17
1st HINCHLEY WOOD B,29,06:28,07:24,08:53,09:13,09:48,11:57,12:36,14:42,17:00,18:40,20:28,21:48,15:20
1st HINCHLEY WOOD EXPLORERS,27,06:26,07:27,09:00,09:20,09:54,11:52,12:32,14:56,17:11,18:46,20:29,21:46,15:20
BEAUTY AND THE BEASTS,50,06:48,07:46,09:13,09:31,10:06,12:35,13:12,15:27,17:40,18:59,21:04,22:24,15:36
NORTHERN STAR B,55,06:54,07:54,09:35,09:56,10:45,12:55,13:32,15:41,17:48,19:24,21:14,22:36,15:42
BANSTEAD DISTRICT ELITE,3,06:02,06:55,08:25,08:42,09:19,11:24,12:02,14:17,16:26,17:56,20:14,21:46,15:44
SHOULD KNOW BETTER,39,06:38,07:38,09:16,09:40,10:15,12:48,13:24,15:46,18:01,19:20,21:04,22:32,15:54
JENNEY FAMILY + A BODY,30,06:28,07:28,09:04,09:23,09:56,12:13,13:00,15:19,17:28,18:55,20:51,22:25,15:57
STONEBANKS,11,06:10,07:09,08:40,09:03,09:42,11:56,12:43,15:02,17:29,18:56,20:47,22:08,15:58
NO SLEEP 'TILL BUXTON,32,06:30,07:28,09:05,09:26,10:09,12:35,13:19,15:25,17:46,19:17,21:10,22:30,16:00
THE WALKING DEAD,23,06:22,07:25,09:05,09:28,10:09,12:14,13:05,15:27,17:32,19:06,21:00,22:28,16:06
NEVER AGAIN,65,07:04,08:06,09:51,10:13,10:59,13:21,14:04,16:17,18:32,20:00,21:54,23:10,16:06
BUXTON MOUNTAIN RESQUE TEAM B,24,06:22,07:18,08:52,09:12,09:54,12:28,13:08,15:58,18:18,19:38,21:19,22:40,16:18
LLONGOLLEN DIAMOND NETWORK,40,06:38,07:33,08:58,09:16,09:53,12:26,13:16,15:40,18:00,19:46,21:32,23:02,16:24
OUR LEGS MIGHT FALL OFF,71,07:10,08:10,09:50,10:12,10:49,12:54,13:30,15:55,18:02,19:51,21:56,23:38,16:28
THE PUDDLEDUCKS,6,06:04,07:06,08:45,09:08,09:46,12:08,12:50,15:18,17:43,19:17,21:13,22:38,16:34
THE MOORLAND MAURAUDERS,93,07:32,08:32,10:26,10:51,11:26,13:59,14:41,16:51,19:00,20:36,22:43,00:09,16:37
A.O.S.,16,06:14,07:13,08:45,09:06,09:44,11:54,12:28,16:01,18:02,19:29,21:30,23:16,17:02
BELPER EXPLORER LEADERS,69,07:08,08:10,09:52,10:13,11:00,13:15,13:56,16:13,18:26,20:27,22:26,00:14,17:06
WALKING FORUM,68,07:06,08:11,10:02,10:29,11:13,13:46,14:27,16:32,19:12,20:40,22:43,00:25,17:19
GEORGINA'S CREW,56,06:54,07:52,09:34,09:55,10:30,12:53,13:38,15:44,18:10,20:05,22:20,00:17,17:23
COOL WALKINGS,46,06:44,07:50,09:42,10:06,10:59,13:16,14:15,16:14,18:58,20:27,22:26,00:14,17:30
DERBY MOUNTAIN RESCUE TEAM VENUS,48,06:46,07:47,09:34,09:55,10:36,12:56,13:46,16:09,18:34,20:05,22:20,00:17,17:31
STASCO,25,06:24,07:25,09:02,09:24,10:13,12:36,13:27,15:57,18:28,20:05,22:29,00:08,17:44
C.T.Y.,18,06:16,07:18,09:09,09:35,10:12,12:37,13:27,15:57,18:29,20:04,22:29,00:08,17:52
THE NON-COMMITMENTS,12,06:10,07:13,08:55,09:22,10:05,12:43,13:32,16:12,18:45,20:34,22:47,00:27,18:17
1st HINCHLEY WOOD 'C',74,07:12,08:12,10:10,10:34,11:15,13:57,14:43,17:09,19:45,21:38,00:14,01:56,18:44
NORTHERN STAR A,54,06:52,07:53,09:35,09:56,10:45,13:23,14:16,16:48,19:40,21:34,00:10,01:40,18:48
BUXTON MOUNTAIN RESCUE GIRLIES,45,06:44,07:49,09:35,10:02,11:01,13:45,14:35,17:30,19:59,21:46,00:01,01:40,18:56
MUST BE MAD,70,07:08,08:13,10:12,10:39,11:27,14:35,15:22,18:02,20:25,22:04,00:32,02:13,19:05
WESTSIDE VETERANS,9,06:08,07:20,09:20,09:48,10:29,13:14,13:55,16:22,18:52,20:28,23:07,01:16,19:08
BAND OF FIGHTING URUK-HAI,64,07:02,08:05,09:59,10:11,10:53,13:47,14:37,17:18,20:00,22:04,00:33,02:13,19:11
PDMRO BUXTON MRT,10,06:08,07:14,08:59,09:24,10:06,13:20,14:13,16:48,19:40,21:34,00:10,02:09,20:01
LAST ONES BACK,67,07:06,08:14,10:12,10:42,11:30,14:19,15:14,18:00,20:30,22:30,01:21,03:58,20:52
C.S.T.,17,06:16,07:22,09:30,10:05,11:06,14:18,15:03,18:15,21:07,23:00,01:46,03:58,21:42
TEAM WITH NO NAME,31,06:30,07:36,09:29,09:57,10:50,13:48,14:39,17:22,19:57,22:12,00:40,Ret.,Retired
I HATE THIS BIT,61,07:00,07:44,08:52,09:04,09:33,11:01,11:27,12:55,14:46,Ret.,Ret.,Ret.,Retired
THE ADAMS FAMILY,15,06:14,07:10,08:45,09:04,09:40,12:02,12:41,14:45,17:27,Ret.,Ret.,Ret.,Retired
SHAMBLES NETWORKERS,4,06:02,07:09,09:03,08:52,10:28,13:20,14:01,16:41,19:03,Ret.,Ret.,Ret.,Retired
THE BANANA SPLITS,85,07:24,08:05,09:06,09:17,09:42,11:03,11:19,12:46,Ret.,Ret.,Ret.,Ret.,Retired
NORTH WATFORD OLDIES,8,06:06,07:11,09:04,09:27,10:12,13:15,14:12,Ret.,Ret.,Ret.,Ret.,Ret.,Retired
1st GLASCOTE / 1ST KINGBURY,1,06:00,07:11,09:24,09:55,10:49,14:40,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Retired
THE FENLANDERS,47,06:46,07:56,10:30,11:00,11:37,14:58,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Retired
BLAKEDOWN THREE,75,07:14,08:01,09:13,00:00,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Retired
