BRUM BEGINNERS,13,06:12,07:09,08:33,08:57,09:30,11:32,12:10,13:58,16:03,17:16,18:52,19:52,13:40
FOLLOW THE MAP,29,06:28,07:32,09:01,09:22,10:11,11:58,12:45,14:26,16:31,17:42,19:08,20:14,13:46
FELLWANDERERS 'B' (IMPERIAL COLLEGE),23,06:22,07:22,08:52,09:14,09:46,11:49,12:32,14:12,16:14,17:31,19:09,20:10,13:48
PURBECK PLODDERS,8,06:06,07:00,08:35,08:54,09:30,11:36,12:18,13:58,16:03,17:18,18:46,19:55,13:49
IN IT FOR THE SCARY DRIVE HOME,41,06:40,07:41,09:07,09:30,10:17,12:17,13:00,14:37,16:47,17:58,19:28,20:36,13:56
HERE WE GO AGAIN,9,06:08,07:07,08:37,08:59,09:36,11:42,12:26,14:30,16:31,17:42,19:08,20:14,14:06
OLD MOUNTAIN GOATS,17,06:16,07:25,09:22,09:49,10:21,12:19,12:55,14:37,16:42,17:52,19:25,20:28,14:12
DERBY NORTH,4,06:02,07:00,08:47,09:11,09:47,11:42,12:19,14:04,16:15,17:26,19:03,20:15,14:13
P D G CREW,84,07:22,08:23,09:44,10:05,10:49,12:47,13:38,15:09,17:10,18:54,20:20,21:37,14:15
PEGASUS 'B',64,07:02,08:02,09:35,09:56,10:30,12:24,12:59,14:40,16:48,18:03,19:48,21:17,14:15
SACRED HALO,48,06:46,07:49,09:11,09:36,10:15,12:19,13:14,14:48,16:46,18:15,19:45,21:05,14:19
STROALERS,3,06:02,07:05,08:38,09:00,09:34,11:39,12:20,14:13,16:27,17:47,19:26,20:32,14:30
MEN WITH NO NAMES,63,07:02,07:59,09:22,09:42,10:21,12:48,13:34,15:09,17:06,18:40,20:15,21:34,14:32
TEAM SLUG,1,06:00,07:05,08:38,09:01,09:37,11:39,12:20,14:15,16:28,17:43,19:20,20:32,14:32
DRONFIELD SLOGGERS,51,06:50,07:51,09:19,09:42,10:26,12:14,13:04,14:44,17:10,18:42,20:26,21:43,14:53
WEST LONDON WASTRELS,2,06:00,07:05,08:44,09:10,09:46,11:58,12:40,14:31,16:42,17:56,19:40,20:54,14:54
3 MEN + A LITTLE LAD X,37,06:36,07:37,09:07,09:30,10:14,12:17,13:05,15:05,16:58,18:22,20:03,21:31,14:55
MEDIUM RARE,34,06:32,07:40,09:10,09:28,10:11,12:06,12:54,14:41,16:51,18:14,19:57,21:32,15:00
A SUGAR & 3 CASUAL TEES,15,06:14,07:18,08:34,09:17,09:55,12:10,12:54,14:53,17:06,18:25,20:04,21:22,15:08
HINCHLEY WOOD LEADERS,57,06:56,08:07,09:42,10:05,10:40,12:41,13:25,15:17,17:40,19:02,20:52,22:14,15:18
173rd DERBY HEATHERTON SCOUTS,38,06:36,07:42,09:20,09:44,10:20,12:41,13:19,14:57,17:15,18:45,20:25,21:55,15:19
THE COVENTRY LEADERS,52,06:50,07:52,09:24,09:48,10:36,12:42,13:40,15:30,17:40,19:17,20:39,22:14,15:24
HAMPSHIRE SCOUT EXPEDITIONS,86,07:24,08:15,09:27,09:45,10:15,12:09,12:53,15:14,17:11,19:06,21:00,22:50,15:26
YOU'VE HAD YOUR FUN LADS,65,07:04,08:06,09:31,09:53,10:29,12:45,13:30,15:20,17:44,19:13,21:05,22:37,15:33
NORTH STAR EXPLORERS,28,06:26,07:26,08:58,09:17,10:00,12:06,12:56,14:53,17:15,18:54,20:45,22:02,15:36
COOKRIDGE VILLAGE SCOUT GROUP,59,06:58,07:58,09:30,09:54,10:35,13:12,14:01,16:02,18:25,19:52,21:39,23:01,16:03
ARE WE THERE YET? -NO!,90,07:28,08:29,10:00,10:23,11:15,13:37,14:22,16:11,18:21,19:57,22:15,00:09,16:41
FELLWANDERERS 'A' (IMPERIAL COLLEGE),22,06:20,07:22,08:53,09:15,09:48,12:25,13:17,15:06,17:45,19:27,21:43,23:30,17:10
3 POMMES AND A KIWI,60,06:58,07:03,09:45,10:23,11:03,13:42,14:35,16:52,19:14,20:49,22:42,00:09,17:11
TALISMAN,25,06:24,07:24,09:04,09:29,10:15,12:27,13:04,15:07,17:31,19:19,21:36,23:41,17:17
HINCHLEY WOOD EXPLORERS 'A',54,06:52,07:56,09:34,09:59,10:38,12:49,13:37,15:48,18:26,20:03,22:17,00:11,17:19
4 IDIOTS WALKING,47,06:46,07:50,09:21,09:48,10:28,12:37,13:35,16:29,19:01,20:42,23:01,00:39,17:53
G M W NETWORK 1,44,06:42,07:49,09:02,09:45,10:36,12:47,13:32,15:42,18:20,20:47,23:02,00:44,18:02
RUN TO THE HILLS,31,06:30,07:34,09:03,09:26,10:19,12:45,13:40,16:13,18:49,20:43,23:04,01:16,18:46
DID YOU REALLY,32,06:30,07:35,09:03,09:26,10:19,12:45,13:40,16:10,18:49,20:43,23:05,01:17,18:47
FELLWANDERERS 'C' (IMPERIAL COLLEGE),24,06:22,07:25,09:04,09:45,10:26,12:47,13:39,15:39,18:15,20:41,00:02,02:04,19:42
TEAM D B,5,06:04,07:17,09:05,09:30,10:22,13:11,14:01,16:32,19:18,21:16,00:01,01:48,19:44
WHICH WAY NOW?,11,06:10,07:31,09:40,10:13,11:16,13:41,14:44,17:07,19:49,22:08,00:40,02:28,20:18
TEAM WILLINGTON STYLE,19,06:18,07:26,Missed,09:48,10:54,13:55,14:43,17:20,19:49,22:08,00:42,02:26,20:08
TEAM KESWICK,18,06:16,07:26,Missed,09:48,10:54,13:55,14:43,17:20,19:49,22:08,00:42,02:26,20:10
W A K,82,07:20,08:02,08:56,09:09,09:26,10:38,11:00,12:13,00:00,Ret.,Ret.,Ret.,Retired
1st GLASCOTE SCOUT GROUP,30,06:28,07:42,09:46,10:18,11:20,14:22,15:14,18:04,Ret.,Ret.,Ret.,Ret.,Retired
LYNX VETERANS,36,06:34,07:34,09:06,09:29,10:12,12:21,13:02,15:32,Ret.,Ret.,Ret.,Ret.,Retired
THE STUMBLERS,53,06:52,07:54,09:39,10:09,10:47,13:31,14:10,17:34,Ret.,Ret.,Ret.,Ret.,Retired
G M W NETWORK 2,43,06:42,07:39,08:58,09:18,09:53,11:54,12:43,16:49,Ret.,Ret.,Ret.,Ret.,Retired
ARE WE THERE YET?,10,06:08,07:33,09:48,10:22,11:20,14:30,15:20,Ret.,Ret.,Ret.,Ret.,Ret.,Retired
TEAM BAMTAMS,49,06:48,07:53,09:24,09:50,10:23,12:56,13:55,Ret.,Ret.,Ret.,Ret.,Ret.,Retired
LYNX DIMENSION,21,06:20,07:24,09:07,09:31,10:12,13:02,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Retired
BEER BELLIES,88,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
NO SLEEP TILL BUXTON,12,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
PEGASUS 'C',40,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
SOCIAL CAPITAL HUDDERSFIELD,69,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
