I vote we go back to the Slaughtered Lamb,36,06:34,07:37,09:07,09:28,10:15,12:24,13:11,14:58,17:10,18:42,20:24,21:44,15:10
Exiles,18,06:16,07:15,08:45,09:05,09:45,11:36,12:17,14:13,16:42,18:14,20:06,21:33,15:17
Buxton Strugglers 1st's,3,06:02,07:02,08:42,09:05,09:54,11:58,12:45,14:54,17:00,18:23,20:07,21:34,15:32
Buxton Strugglers 2nd's,4,06:02,07:02,08:41,09:05,09:55,11:59,12:44,14:53,16:59,18:23,20:07,21:34,15:32
No Sleep 'Til Buxton,7,06:06,07:07,08:47,09:09,09:51,12:06,12:46,14:47,17:02,18:35,20:24,21:42,15:36
Team Totley,38,06:36,07:35,09:20,09:48,10:37,13:28,14:14,16:04,18:13,19:38,21:15,22:23,15:47
Bullock Smithy Explorer Leaders,28,06:26,07:27,09:04,09:29,10:08,12:24,13:05,14:57,17:14,18:44,20:58,22:15,15:49
Northwood Numpties,16,06:14,07:18,09:00,09:23,10:10,12:22,13:11,15:19,17:35,19:19,20:56,22:06,15:52
STROALER,1,06:00,07:01,08:44,09:06,09:45,12:10,12:50,15:01,17:25,18:51,20:46,21:58,15:58
jakalyn,17,06:16,07:19,09:06,09:30,10:24,12:44,13:26,15:32,17:47,19:21,21:06,22:27,16:11
Team Loxley,43,06:42,07:42,09:11,09:29,10:05,12:05,12:50,14:48,17:09,19:10,21:36,23:11,16:29
The Three Amigos!,54,06:52,07:51,09:27,09:45,10:26,12:59,13:50,16:01,18:20,19:41,21:48,23:21,16:29
Who Needs a Map,53,06:52,07:51,09:26,09:47,10:26,13:00,13:50,16:01,18:19,19:41,21:48,23:28,16:36
1st Taxal,45,06:44,07:46,09:23,09:43,10:28,12:59,13:36,15:46,17:58,19:34,21:35,23:21,16:37
Black (Hill) Sabbath,41,06:40,07:30,09:05,09:23,10:08,12:41,13:26,15:46,18:06,19:38,21:35,23:21,16:41
RVSU,5,06:04,07:09,08:52,09:13,10:02,12:28,13:06,15:27,17:50,19:17,21:18,22:49,16:45
DBNM,23,06:22,07:23,09:02,09:25,10:11,12:28,13:17,15:39,17:58,19:36,21:32,23:09,16:47
Almost the Moorlands Maurauders,48,06:46,07:48,09:34,10:00,10:43,13:31,14:15,16:28,18:40,20:15,22:18,23:40,16:54
Hargrave Peers Field et al,12,06:10,07:15,09:01,09:27,10:27,12:50,13:44,16:04,18:36,20:18,22:26,23:49,17:39
Kinder Bueno,11,06:10,07:14,09:04,09:27,10:16,12:57,13:42,16:34,19:19,21:05,23:12,00:38,18:28
Kinder Surprise,10,06:08,07:14,09:04,09:27,10:16,12:57,13:42,16:34,19:20,21:05,23:12,00:38,18:30
1st Breaston,13,06:12,07:17,09:05,09:29,10:14,12:55,13:44,16:23,18:46,20:44,23:01,00:58,18:46
Imperial College Fellwanderers 4,61,07:00,08:04,09:39,10:08,10:53,13:31,14:15,16:27,18:45,21:12,23:54,01:48,18:48
1st Hinchley Wood - B,46,06:44,07:51,09:42,10:06,11:13,14:06,14:46,17:17,19:50,21:29,00:13,01:44,19:00
Summits Good,44,06:42,07:49,09:42,10:06,11:02,13:57,14:46,17:17,19:50,21:25,00:13,01:44,19:02
The Walking Dead,40,06:38,07:53,10:06,10:39,11:42,14:35,15:26,18:41,21:10,22:40,01:19,03:15,20:37
BaliNetwork,69,07:08,08:02,09:38,10:03,10:42,14:03,14:46,17:16,19:40,22:16,02:14,04:28,21:20
Unfinished Business,19,06:18,07:24,09:12,09:37,11:35,13:24,14:22,16:50,19:45,22:16,02:14,04:28,22:10
AMAN,25,06:24,07:26,Missed,10:14,10:53,13:56,14:46,17:16,19:50,21:23,Ret.,Ret.,Retired
The Banana Splits,83,07:22,08:13,09:27,09:41,10:10,11:42,12:10,13:39,15:51,Ret.,Ret.,Ret.,Retired
The Not Too Slow and the Somewhat Alive,50,06:48,07:54,09:42,10:06,11:00,13:55,14:27,17:02,20:01,Ret.,Ret.,Ret.,Retired
3 Lost RR Souls,64,07:04,08:03,09:43,10:08,10:52,13:27,14:12,16:36,Ret.,Ret.,Ret.,Ret.,Retired
Battersea Old Boys,20,06:18,07:18,08:54,09:15,09:52,11:55,12:37,14:32,Ret.,Ret.,Ret.,Ret.,Retired
Grey Hares,70,07:08,08:02,09:28,09:46,10:20,12:37,13:13,15:08,Ret.,Ret.,Ret.,Ret.,Retired
The Pink Mugs,76,07:14,08:03,09:13,09:29,09:58,11:45,12:14,13:55,Ret.,Ret.,Ret.,Ret.,Retired
Langleybury Scout Leaders,15,06:14,07:15,09:16,09:40,10:33,14:12,15:19,Ret.,Ret.,Ret.,Ret.,Ret.,Retired
Sole survivors walking in stile,29,06:28,07:36,09:30,10:04,10:47,13:56,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Retired
Imperial College Fellwanderers 2,59,06:58,08:21,Missed,11:57,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Retired
4th Battalion The Duke Of Lancaster's,84,07:22,08:35,Missed,12:45,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Retired
Imperial College Fellwanderers 3,60,06:58,08:09,11:20,12:00,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Ret.,Retired
Horsley Heroes,39,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS,DNS
